Organism	Media_addition	BM	Formic	Acetate	Propionate	Isobutyrate	h2	co2	O2	Methane	Potential_Formic	Potential_Acetate	Potential_Propionate
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00156:Vanine	-5.28E-13	0	0	0	0	0	0	0	0	1000	1000	1000
Pseudomonas_phenolilytica	cpd00013:nh4;cpd00141:Propionate	3.808771467	0	0	-50	0	31.03822911	0	0	0	1000	1000	1000
Parabacteroides_goldsteinii	none	1.75E-12	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00039:Lysine	1.01E-12	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00211:butyrate	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00027:glucose	3.715562853	0	0	0	0	37.09349005	3.715462853	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00211:Butyrate	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd04450:xylene	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00221:lactate	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd01034:Toluene	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd01007:Benzene	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00020:pyruvate	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00130:malate	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00023:glutomate	5.833828868	0	7.244041509	0	0	-9.559824538	5.833728868	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00035:Alanine	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00027:glucose	1.15E-12	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00041:aspartate	4.954083804	0	0	0	0	-0.603241982	4.958020879	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00041:Aspartate	4.954083804	0	0	0	0	-0.603241982	4.958020879	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	-1.04E-13	0	0	0	0	2.37E-13	-1.04E-13	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd01711:Isobutyrate	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	-1.04E-13	0	0	0	0	2.37E-13	-1.04E-13	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00067:h2;cpd00011:co2	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd04383:Ethylbenzene	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00106:fumarate	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00054:Serine	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00011:CO2	1.75E-12	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00029:Acetate	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00047:Formic	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00156:Vanine	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Parabacteroides_goldsteinii	cpd00013:nh4;cpd00141:Propionate	6.25E-13	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	none	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00039:Lysine	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00211:butyrate	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00027:glucose	5.833828868	0	0	0	0	65.2496387	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00211:Butyrate	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd04450:xylene	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00221:lactate	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd01034:Toluene	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	-6.77E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd01007:Benzene	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00020:pyruvate	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00130:malate	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00023:glutomate	5.833828868	0	0	0	0	0	20.32181189	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00035:Alanine	3.809936578	0.003937073	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00027:glucose	0	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00041:aspartate	5.079915438	0	0	0	0	6.81325987	0.003937073	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00041:Aspartate	5.079915438	0	0	0	0	6.81325987	0.003937073	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	-4.29E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd01711:Isobutyrate	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	-4.29E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00067:h2;cpd00011:co2	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd04383:Ethylbenzene	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00106:fumarate	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00054:Serine	3.809936578	0	0	0	0	17.60868101	0.003937074	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00011:CO2	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00029:Acetate	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00047:Formic	-6.77E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00156:Vanine	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Mariniplasma_anaerobium	cpd00013:nh4;cpd00141:Propionate	-5.64E-14	0	0	0	0	0	0	0	0	1000	1000	0
Tepidimonas_charontis	none	-8.33E-14	0	0	0	0	0	-8.33E-14	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00039:Lysine	7.431125706	0	0	0	0	143.1726858	7.431025706	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00211:butyrate	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00027:glucose	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00211:Butyrate	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd04450:xylene	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	2.477041902	0	-49.99798146	0	0	27.86159084	2.476941902	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00221:lactate	3.715562853	0.004037078	0	0	0	40.9917792	3.715462853	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd01034:Toluene	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd01007:Benzene	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00020:pyruvate	3.715562853	0.004037072	0	0	0	16.64009944	3.715462853	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00130:malate	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00023:glutomate	5.833828868	0.198703429	0	0	0	12.98202262	20.12310847	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00035:Alanine	3.715562853	0.004037074	0	0	0	13.28458398	3.715462853	0	0	1000	1000	830
Tepidimonas_charontis	cpd00027:glucose	-8.33E-14	0	0	0	0	0	-8.33E-14	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00041:aspartate	4.954083804	0	0	0	0	0	4.958020875	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00041:Aspartate	4.954083804	0	0	0	0	0	4.958020875	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	5.55E-14	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd01711:Isobutyrate	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	5.55E-14	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00067:h2;cpd00011:co2	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd04383:Ethylbenzene	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00106:fumarate	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	2.477041902	0	-49.99798146	0	0	27.86159084	2.476941902	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00054:Serine	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00011:CO2	-8.33E-14	0	0	-1.08E-13	0	0	-8.33E-14	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00029:Acetate	2.477041902	0	-49.99798146	0	0	27.86159084	2.476941902	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00047:Formic	0	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00156:Vanine	-2.78E-14	0	0	0	0	0	0	0	0	1000	1000	830
Tepidimonas_charontis	cpd00013:nh4;cpd00141:Propionate	0	0	0	0	0	0	0	0	0	1000	1000	830
Hydrogenophaga_aromaticivorans	none	-1.53E-13	0	0	0	0	7.29E-12	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene	4.495517145	0	0	0	0	154.9101688	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00039:Lysine	1.25E-13	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00211:butyrate	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00027:glucose	5.829184075	36.9941192	0	0	0	55.65101969	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00211:Butyrate	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd04450:xylene	4.495517145	0	0	0	0	199.1984524	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00221:lactate	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd01034:Toluene	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd01007:Benzene	4.495517145	0	0	0	0	154.9101688	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00020:pyruvate	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00130:malate	5.075208384	0	0	0	0	-325.0929576	0.003940725	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00023:glutomate	-1.53E-13	0	0	0	0	7.27E-12	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00035:Alanine	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00027:glucose	-8.34E-15	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00041:aspartate	-1.53E-13	0	0	0	0	7.27E-12	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00041:Aspartate	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	4.495517145	0	0	0	0	154.9101688	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd01711:Isobutyrate	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	4.495517145	0	0	0	0	154.9101688	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00067:h2;cpd00011:co2	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd04383:Ethylbenzene	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00106:fumarate	5.075208384	0	0	0	0	-325.0929576	0.00394072	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00054:Serine	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00011:CO2	-1.53E-13	0	0	0	0	7.27E-12	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00029:Acetate	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00047:Formic	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00156:Vanine	-1.79E-13	0	0	0	0	-1.40E-13	0	0	0	795.5508475	756.2765957	699
Hydrogenophaga_aromaticivorans	cpd00013:nh4;cpd00141:Propionate	-6.25E-14	0	0	0	0	0	0	0	0	795.5508475	756.2765957	699
Gudongella_oleilytica	none	-4.13E-14	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00039:Lysine	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00211:butyrate	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00027:glucose	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00211:Butyrate	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd04450:xylene	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00029:Acetate;cpd10516:Fe3	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00221:lactate	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd01034:Toluene	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00047:Formic	0.205221294	-49.97563607	0	0	0	0	41.8622689	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd01007:Benzene	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00020:pyruvate	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00130:malate	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00023:glutomate	3.283540698	0.024363948	0	0	0	0	120.1024304	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00035:Alanine	2.25743423	0.024363944	0	0	0	0	60.68904323	0	0	1000	1000	0
Gudongella_oleilytica	cpd00027:glucose	-4.13E-14	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd01711:Isobutyrate	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00041:aspartate	2.052212936	0.02436394	0	0	0	0	118.8063658	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00041:Aspartate	2.052212936	0.024363941	0	0	0	0	118.8063658	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00048:SO4	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd01711:Isobutyrate	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd04450:xylene;cpd01034:Toluene;cpd04383:Ethylbenzene;cpd01007:Benzene;cpd10516:Fe3;cpd00209:NO3;cpd00007:O2;cpd00048:SO4	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00141:Propionate	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00067:h2;cpd00011:co2	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd04383:Ethylbenzene	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00106:fumarate	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00067:h2;cpd00011:co2;cpd00029:Acetate	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00054:Serine	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00011:CO2	-4.13E-14	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00029:Acetate	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00047:Formic	0.205221294	-49.97563605	0	0	0	0	41.86226889	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00156:Vanine	1.99E-14	0	0	0	0	0	0	0	0	1000	1000	0
Gudongella_oleilytica	cpd00013:nh4;cpd00141:Propionate	3.47E-15	0	0	0	0	0	0	0	0	1000	1000	0
